MSH3 NG_016607
MSH4 NG_029861
MSH5 NG_011611
MSH6 NG_007111
MSL3 NG_012564
MSMB NG_011551
MSMO1 NG_042288
MSN NG_012516
MSR1 NG_012102
MSRB3 NG_023441
MST1 NG_016454
MST1R NG_030322
MSTN NG_009800
MSX1 NG_008121
MSX2 NG_008124
MT1M NG_030326
MTA1 NG_029515
MTAP NG_032650
MTBP NG_033151
MTCP1 NG_029506
MTFMT NG_029184
MTFR1 NG_047112
MTHFD1 NG_012450
MTHFD1L NG_029185
MTHFD2 NG_029162
MTHFR NG_013351
MTHFS NG_029243
MTIF2 NG_047062
MTM1 NG_008199
MTMR1 NG_012551
MTMR14 NG_017068
MTMR2 NG_008333
MTMR8 NG_016567
MTNR1B NG_028160
MTO1 NG_032856
MTOR NG_033239
MTPAP NG_028096
MTR NG_008959
MTRR NG_008856
MTSS1L NG_051360
MTTP NG_011469
MTUS1 NG_023373
MUC1 NG_029383
MUC17 NG_050729
MUC2 NG_051929
MUC20 NG_033877
MUC5B NG_031880
MUC6 NG_052845
MUC7 NG_012348
MUM1L1 NG_016639
MUSK NG_016016
MUT NG_007100
MUTYH NG_008189
MVB12B NG_029787
MVD NG_052674
MVK NG_007702
MX1 NG_027788
MXI1 NG_012103
MXRA5 NG_021336
MYB NG_012330
MYBBP1A NG_047119
MYBPC1 NG_031912
MYBPC2 NG_028026
MYBPC3 NG_007667
MYBPHL NG_032757
MYC NG_007161
MYCBP2 NG_053031
MYCN NG_007457
MYD88 NG_016964
MYF6 NG_021392
MYH10 NG_042305
MYH11 NG_009299
MYH14 NG_011645
MYH2 NG_013014
MYH3 NG_011537
MYH4 NG_052846
MYH6 NG_023444
MYH7 NG_007884
MYH7B NG_016984
MYH8 NG_013015
MYH9 NG_011884
MYL2 NG_007554
MYL3 NG_007555
MYL4 NG_052847
MYL6 NG_029223
MYLK NG_029111
MYLK2 NG_012847
MYLK4 NG_052793
MYLPF NG_050592
MYO15A NG_011634
MYO18A NG_051989
MYO18B NG_046772
MYO1A NG_012104
MYO1C NG_047063
MYO1E NG_031999
MYO1F NG_052844
MYO3A NG_011635
MYO3B NG_034020
MYO5A NG_009887
MYO5B NG_012925
MYO6 NG_009934
MYO7A NG_009086
MYO7B NG_052848
MYO9B NG_013068
MYOC NG_008859
MYOCD NG_012972
MYOM1 NG_032120
MYOT NG_008894
MYOZ1 NG_032583
MYOZ2 NG_029747
MYOZ3 NG_032584
MYPN NG_032118
MYRF NG_047038
MYT1L NG_051313
NAA10 NG_031987
NAA15 NG_053037
NAA25 NG_017071
NAA60 NG_045230
NACA NG_030341
NADK2 NG_041784
NAGA NG_009247
NAGLU NG_011552
NAGPA NG_028152
NAGS NG_008106
NAIP NG_008724
NANOS1 NG_050764
NANS NG_052789
NAP1L2 NG_013274
NAP1L3 NG_013275
NAP1L5 NG_045229
NAP1L6 NG_021429
NAPB NG_053071
NARS2 NG_042046
NASP NG_029224
NAT1 NG_012245
NAT10 NG_051821
NAT2 NG_012246
NAT8L NG_027961
NAV2 NG_030347
NAXE NG_052542
NBAS NG_032964
NBEA NG_028156
NBEAL2 NG_031914
NBN NG_008860
NBPF20 NG_034048
NCAM1 NG_032036
NCAPG2 NG_047159
NCAPH2 NG_021419
NCF1 NG_009078
NCF2 NG_007267
NCF4 NG_023400
NCOA1 NG_029014
NCOA3 NG_016810
NCOA4 NG_023372
NCOR1 NG_047111
NCOR2 NG_022928
NCR3 NG_021176
NCSTN NG_027935
NDE1 NG_021210
NDEL1 NG_029963
NDN NG_009380
NDP NG_009832
NDRG1 NG_007943
NDRG4 NG_041803
NDST1 NG_041806
NDST2 NG_046905
NDUFA1 NG_009381
NDUFA10 NG_031855
NDUFA11 NG_027808
NDUFA12 NG_032672
NDUFA13 NG_013380
NDUFA2 NG_021417
NDUFA4 NG_050627
NDUFA6 NG_051973
NDUFA7 NG_028213
NDUFA8 NG_042279
NDUFA9 NG_032124
NDUFAF1 NG_031924
NDUFAF2 NG_008978
NDUFAF3 NG_016282
NDUFAF4 NG_013379
NDUFAF5 NG_015811
NDUFAF6 NG_016647
NDUFAF7 NG_053078
NDUFB11 NG_052579
NDUFB3 NG_032156
NDUFB6 NG_011511
NDUFB9 NG_042266
NDUFS1 NG_009248
NDUFS2 NG_013352
NDUFS3 NG_011946
NDUFS4 NG_008200
NDUFS5 NG_028193
NDUFS6 NG_013354
NDUFS7 NG_008283
NDUFS8 NG_017040
NDUFV1 NG_013353
NDUFV2 NG_013355
NDUFV3 NG_042281
NEB NG_009382
NEBL NG_017092
NECAP1 NG_034155
NECAP2 NG_047165
NECTIN1 NG_013083
NECTIN2 NG_029149
NECTIN3 NG_029835
NECTIN4 NG_028109
NEDD4 NG_051072
NEDD4L NG_029954
NEDD8-MDP1 NG_051059
NEFH NG_008404
NEFL NG_008492
NEFM NG_008388
NEIL2 NG_053043
NEK1 NG_027982
NEK11 NG_029225
NEK2 NG_029112
NEK4 NG_053026
NEK8 NG_012263
NEK9 NG_051093
NELFA NG_009232
NELL1 NG_047064
NEMF NG_051075
NEO1 NG_016965
NES NG_012300
NET1 NG_050652
NETO2 NG_047201
NEU1 NG_008201
NEURL2 NG_033108
NEUROD1 NG_011820
NEUROG3 NG_021321
NEXN NG_016625
NF1 NG_009018
NF2 NG_009057
NFASC NG_029938
NFAT5 NG_029600
NFATC1 NG_029226
NFATC3 NG_029147
NFIA NG_011787
NFIC NG_030333
NFIX NG_032925
NFKB1 NG_050628
NFKB2 NG_033874
NFKBIA NG_007571
NFKBIB NG_029624
NFKBIL1 NG_012344
NFS1 NG_033237
NFU1 NG_031931
NFX1 NG_029578
NGF NG_007944
NGLY1 NG_034108
NHEJ1 NG_007880
NHLRC1 NG_016750
NHP2 NG_011765
NHS NG_011553
NHSL2 NG_029583
NICN1 NG_033046
NID1 NG_033228
NIN NG_032968
NIPA1 NG_009056
NIPA2 NG_021303
NIPAL4 NG_016626
NIPBL NG_006987
NISCH NG_033112
NKAIN2 NG_021365
NKAP NG_021260
NKRF NG_016800
NKX2-1 NG_013365
NKX2-2 NG_042186
NKX2-3 NG_016854
NKX2-5 NG_013340
NKX2-6 NG_030636
NKX3-2 NG_023192
NLGN1 NG_046919
NLGN3 NG_015874
NLGN4X NG_008881
NLGN4Y NG_028212
NLRC3 NG_033123
NLRC4 NG_041780
NLRP1 NG_011651
NLRP10 NG_046899
NLRP12 NG_008651
NLRP13 NG_053013
NLRP14 NG_046900
NLRP2 NG_052633
NLRP3 NG_007509
NLRP4 NG_052802
NLRP5 NG_046924
NLRP6 NG_050573
NLRP7 NG_008056
NLRP8 NG_051553
NLRP9 NG_046901
NLRX1 NG_047185
NMD3 NG_047147
NME1 NG_021169
NME7 NG_051763
NME8 NG_015893
NMNAT1 NG_032954
NNAT NG_009263
NNT NG_032869
NOBOX NG_028979
NOD1 NG_013025
NOD2 NG_007508
NODAL NG_012448
NOG NG_011958
NOL3 NG_029566
NONO NG_046742
NOP10 NG_011562
NOP56 NG_032136
NOS1 NG_011991
NOS1AP NG_015979
NOS2 NG_011470
NOS3 NG_011992
NOTCH1 NG_007458
NOTCH2 NG_008163
NOTCH3 NG_009819
NOTCH4 NG_028190
NOV NG_009779
NOX1 NG_012567
NOX3 NG_011995
NOX5 NG_030464
NPAP1 NG_021413
NPAS2 NG_023259
NPAS3 NG_013036
NPC1 NG_012795
NPC1L1 NG_013088
NPC2 NG_007117
NPHP1 NG_008287
NPHP3 NG_008130
NPHP4 NG_011724
NPHS1 NG_013356
NPHS2 NG_007535
NPL NG_053009
NPM1 NG_016018
NPPA NG_012926
NPR2 NG_009249
NPR3 NG_028162
NPRL3 NG_029669
NPSR1 NG_012185
NPSR1-AS1 NG_021366
NPTX2 NG_009905
NPY NG_016148
NQO1 NG_011504
NQO2 NG_034013
NR0B1 NG_009814
NR0B2 NG_012143
NR1D1 NG_033084
NR1H3 NG_030392
NR1H4 NG_029843
NR1I2 NG_011856
NR1I3 NG_029113
NR2E1 NG_042807
NR2E3 NG_009113
NR2F1 NG_034119
NR2F2 NG_016753
NR3C1 NG_009062
NR3C2 NG_013350
NR4A2 NG_011821
NR4A3 NG_028910
NR5A1 NG_008176
NR5A2 NG_050913
NRAS NG_007572
NRCAM NG_029898
NRDC NG_029171
NRG1 NG_012005
NRG3 NG_013373
NRIP1 NG_050643
NRK NG_021425
NRL NG_011697
NRP1 NG_030328
NRP2 NG_029567
NRTN NG_008202
NRXN1 NG_011878
NRXN2 NG_047107
NRXN3 NG_052991
NSD1 NG_009821
NSD2 NG_009269
NSD3 NG_023292
NSDHL NG_009163
NSMCE2 NG_053069
NSMF NG_021362
NSUN2 NG_028215
NT5C2 NG_042272
NT5C3A NG_015800
NT5DC1 NG_021351
NT5E NG_028214
NTF3 NG_050629
NTF4 NG_016289
NTHL1 NG_008412
NTN4 NG_051252
NTNG1 NG_042821
NTRK1 NG_007493
NTRK2 NG_012201
NTRK3 NG_029619
NTS NG_047010
NUB1 NG_029746
NUBPL NG_028349
NUCKS1 NG_027548
NUDT15 NG_047021
NUDT18 NG_032941
NUDT4 NG_029507
NUDT6 NG_030404
NUDT7 NG_028059
NUDT9 NG_030358
NUFIP1 NG_032080
NUMB NG_029061
NUP107 NG_046600
NUP133 NG_011969
NUP155 NG_034131
NUP188 NG_033111
NUP205 NG_051184
NUP214 NG_023371
NUP58 NG_033956
NUP62 NG_023448
NUP62CL NG_021315
NUP93 NG_052904
NVL NG_029641
NWD1 NG_052795
NXF3 NG_012572
NXF5 NG_009851
NXT2 NG_029691
NYX NG_009112
OAS1 NG_011530
OAS2 NG_029692
OAT NG_008861
OBP2A NG_029693
OBSCN NG_032122
OBSL1 NG_016977
OCA2 NG_009846
OCLN NG_028291
OCRL NG_008638
ODC1 NG_012105
ODF1 NG_028006
ODF2 NG_029568
OFD1 NG_008872
OGDH NG_023260
OGDHL NG_052636
OGFR NG_033957
OGG1 NG_012106
OGT NG_015875
OIT3 NG_051614
OLA1 NG_051001
OLFML2B NG_052853
OLFML3 NG_053036
OLIG2 NG_011834
OLR1 NG_016743
OPA1 NG_011605
OPA3 NG_013332
OPCML NG_012107
OPHN1 NG_008960
OPLAH NG_032671
OPN1LW NG_009105
OPN1MW NG_011606
OPN1SW NG_009094
OPRM1 NG_021208
OPTC NG_022886
OPTN NG_012876
OR11A1 NG_034047
OR12D2 NG_053020
OR1L1 NG_034002
OR1L6 NG_034003
OR1N1 NG_051225
OR2J3 NG_033252
OR2T1 NG_051766
OR4N2 NG_034035
OR52A1 NG_027733
OR5K1 NG_042151
OR5L1 NG_052620
OR6C68 NG_034004
OR6K3 NG_033996
OR7D4 NG_027953
OR7G1 NG_034045
ORAI1 NG_007500
ORC1 NG_028251
ORC4 NG_028252
ORC5 NG_029899
ORC6 NG_028241
ORM1 NG_012108
OS9 NG_029228
OSBPL1A NG_029432
OSBPL2 NG_042164
OSBPL5 NG_009548
OSGIN1 NG_029757
OSMR NG_016236
OSTM1 NG_007262
OTC NG_008471
OTOA NG_012973
OTOF NG_009937
OTOG NG_033191
OTOGL NG_033008
OTOP2 NG_033062
OTUD4 NG_047157
OTULIN NG_051625
OTX2 NG_008204
OVGP1 NG_052675
OVOL2 NG_046859
OXA1L NG_051068
OXCT1 NG_011823
P2RX1 NG_012109
P2RX2 NG_033909
P2RX7 NG_011471
P2RY1 NG_032896
P2RY10 NG_013276
P2RY11 NG_047007
P2RY12 NG_016019
P2RY4 NG_013250
P2RY8 NG_013252
P3H1 NG_008123
P3H2 NG_031929
P3H3 NG_033740
P4HA2 NG_052887
P4HB NG_042033
PABPC1 NG_027520
PABPC5 NG_021346
PABPN1 NG_008239
PACRG NG_011525
PACS1 NG_033900
PADI2 NG_033958
PADI3 NG_052788
PADI4 NG_023261
PADI6 NG_032943
PAFAH1B1 NG_009799
PAGE1 NG_012550
PAGE3 NG_017195
PAH NG_008690
PAK1 NG_029900
PAK2 NG_009227
PAK3 NG_008288
PAK4 NG_047118
PAK6 NG_033169
PALB2 NG_007406
PALLD NG_013376
PAM NG_029444
PANK1 NG_029474
PANK2 NG_008131
PANX1 NG_027936
PAPOLA NG_030439
PAPPA2 NG_023390
PAPSS2 NG_012150
PARD3 NG_052602
PARK7 NG_008271
PARL NG_046164
PARN NG_042871
PARP14 NG_051076
PARP2 NG_033959
PARS2 NG_042048
PARVB NG_029743
PASD1 NG_021218
PASK NG_052850
PAX1 NG_047065
PAX2 NG_008680
PAX3 NG_011632
PAX4 NG_012848
PAX5 NG_033894
PAX6 NG_008679
PAX7 NG_023262
PAX8 NG_012384
PAX9 NG_013357
PAXIP1 NG_023293
PBOV1 NG_029816
PBRM1 NG_032108
PBX1 NG_028246
PC NG_008319
PCBD1 NG_008646
PCBP1 NG_029956
PCBP4 NG_029694
PCCA NG_008768
PCCB NG_008939
PCDH11X NG_016251
PCDH11Y NG_011652
PCDH15 NG_009191
PCDH19 NG_021319
PCDH9 NG_011876
PCDHA10 NG_050674
PCDHA2 NG_050677
PCDHA3 NG_050675
PCDHAC1 NG_050672
PCDHB1 NG_050759
PCDHB4 NG_050761
PCDHGC4 NG_050746
PCF11 NG_051805
PCK1 NG_008205
PCK2 NG_008162
PCLO NG_047145
PCM1 NG_027690
PCMT1 NG_033960
PCNA NG_047066
PCNT NG_008961
PCNX1 NG_051070
PCNX2 NG_050912
PCSK1 NG_021161
PCSK5 NG_029445
PCSK6 NG_030047
PCSK9 NG_009061
PCYT1A NG_042817
PCYT1B NG_013253
PDAP1 NG_028040
PDC NG_009101
PDCD1 NG_012110
PDCD10 NG_008158
PDCD6IP NG_033961
PDE10A NG_031878
PDE11A NG_012168
PDE1B NG_029621
PDE1C NG_051183
PDE3A NG_030033
PDE4A NG_029594
PDE4B NG_029038
PDE4C NG_029629
PDE4D NG_027957
PDE4DIP NG_027693
PDE6A NG_009102
PDE6B NG_009839
PDE6C NG_016752
PDE6D NG_034064
PDE6G NG_009834
PDE6H NG_016859
PDE7A NG_029614
PDE7B NG_011994
PDE8A NG_029630
PDE8B NG_023364
PDE9A NG_047067
PDF NG_033043
PDGFA NG_029727
PDGFB NG_012111
PDGFRA NG_009250
PDGFRB NG_023367
PDGFRL NG_023332
PDHA1 NG_016781
PDHB NG_016860
PDHX NG_013368
PDK3 NG_016762
PDK4 NG_047008
PDLIM2 NG_030435
PDLIM3 NG_032576
PDLIM4 NG_015836
PDP1 NG_012233
PDP2 NG_051332
PDPR NG_052842
PDS5A NG_021172
PDS5B NG_021308
PDSS1 NG_008972
PDSS2 NG_013033
PDX1 NG_008183
PDYN NG_028027
PDZD2 NG_033962
PDZD7 NG_028030
PDZK1 NG_050630
PDZRN3 NG_047128
PEAK1 NG_034037
PECAM1 NG_047009
PEG10 NG_011340
PEG3 NG_012989
PELI3 NG_029627
PEPD NG_013358
PER2 NG_012146
PER3 NG_046850
PET100 NG_034117
PEX1 NG_008341
PEX10 NG_008342
PEX11B NG_033000
PEX12 NG_008447
PEX13 NG_008665
PEX14 NG_008340
PEX16 NG_008460
PEX19 NG_008637
PEX2 NG_008371
PEX26 NG_008339
PEX3 NG_008459
PEX5 NG_008448
PEX6 NG_008370
PEX7 NG_008462
PF4 NG_032897
PFDN5 NG_029695
PFKFB1 NG_013254
PFKL NG_034033
PFKM NG_016199
PFKP NG_051598
PFN1 NG_032945
PFN2 NG_029114
PGAM2 NG_013016
PGAM4 NG_021360
PGAP1 NG_046780
PGAP2 NG_051812
PGAP3 NG_034125
PGBD3 NG_033155
PGF NG_029168
PGK1 NG_008862
PGM1 NG_016966
PGM3 NG_034146
PGPEP1 NG_051188
PGR NG_016475
PGRMC1 NG_016756
PHACTR3 NG_029537
PHB NG_023046
PHC1 NG_042273
PHEX NG_007563
PHF2 NG_047001
PHF24 NG_052851
PHF3 NG_034034
PHF6 NG_008886
PHF8 NG_021309
PHGDH NG_009188
PHIP NG_051932
PHKA1 NG_016599
PHKA2 NG_016622
PHKB NG_016598
PHKG2 NG_016616
PHLDA2 NG_009266
PHLPP1 NG_031923
PHOX2A NG_008169
PHOX2B NG_008243
PHYH NG_012862
PHYKPL NG_033253
PI4K2B NG_052594
PI4KA NG_033052
PIANP NG_029972
PIAS2 NG_029865
PICALM NG_028942
PIEZO1 NG_042229
PIEZO2 NG_034005
PIGA NG_009786
PIGC NG_050631
PIGG NG_051621
PIGH NG_050632
PIGL NG_032651
PIGM NG_012238
PIGN NG_033144
PIGO NG_031990
PIGQ NG_034206
PIGR NG_012927
PIGT NG_047154
PIGU NG_011497
PIGV NG_028133
PIGW NG_052004
PIGY NG_046719
PIH1D3 NG_016377
PIK3C2G NG_050635
PIK3CA NG_012113
PIK3CD NG_023434
PIK3CG NG_050579
PIK3R1 NG_012849
PIK3R2 NG_033010
PIK3R3 NG_050949
PIK3R5 NG_030374
PIK3R6 NG_033091
PIKFYVE NG_021188
PILRA NG_029837
PIM1 NG_029601
PIM2 NG_016262
PIN1 NG_029167
PIN4 NG_016328
PINK1 NG_008164
PIP5K1C NG_012161
PIR NG_012549
PISD NG_050741
PITPNA NG_013017
PITPNM3 NG_016020
PITRM1 NG_052908
PITX1 NG_012114
PITX2 NG_007120
PITX3 NG_008147
PJA1 NG_021258
PKD1 NG_008617
PKD1L1 NG_052801
PKD1L2 NG_033236
PKD1L3 NG_032958
PKD2 NG_008604
PKD2L1 NG_047099
PKHD1 NG_008753
PKLR NG_011677
PKM NG_052978
PKP1 NG_023337
PKP2 NG_009000
PLA1A NG_029696
PLA2G2A NG_012928
PLA2G4A NG_012203
PLA2G4C NG_016021
PLA2G4E NG_052806
PLA2G5 NG_032045
PLA2G6 NG_007094
PLA2G7 NG_016204
PLAG1 NG_023310
PLAGL1 NG_009384
PLAT NG_023264
PLAU NG_011904
PLAUR NG_032898
PLB1 NG_051297
PLCB1 NG_028168
PLCB2 NG_052867
PLCB4 NG_032790
PLCD1 NG_031922
PLCE1 NG_015799
PLCG2 NG_032019
PLCXD1 NG_016868
PLCZ1 NG_052826
PLD1 NG_029851
PLD2 NG_029608
PLD3 NG_034098
PLEC NG_012492
PLEKHA1 NG_027823
PLEKHG1 NG_051299
PLEKHG4 NG_008439
PLEKHG5 NG_007978
PLEKHM1 NG_012932
PLEKHM2 NG_053033
PLG NG_016200
PLIN1 NG_029172
PLIN3 NG_028080
PLK4 NG_041821
PLN NG_009082
PLOD1 NG_008159
PLOD2 NG_009251
PLOD3 NG_012148
PLP1 NG_008863
PLP2 NG_016420
PLPBP NG_053030
PLS3 NG_012518
PLTP NG_012115
PLXNA3 NG_021298
PLXNB3 NG_013255
PLXNC1 NG_050648
PMEL NG_028086
PMEPA1 NG_031951
PML NG_029036
PMM2 NG_009209
PMP2 NG_052979
PMP22 NG_007949
PMPCA NG_046789
PMS1 NG_008648
PMS2 NG_008466
PMVK NG_053028
PNKD NG_017060
PNKP NG_027717
PNLIP NG_023311
PNMA3 NG_013256
PNMA5 NG_021341
PNMA6A NG_016372
PNMT NG_042278
PNP NG_009631
PNPLA1 NG_032813
PNPLA2 NG_023394
PNPLA3 NG_008631
PNPLA4 NG_016624
PNPLA6 NG_013374
PNPLA8 NG_042172
PNPO NG_008744
PNPT1 NG_033012
POC1A NG_032947
POC1B NG_041783
PODN NG_051094
PODXL NG_042104
POF1B NG_016358
POFUT1 NG_033906
POGLUT1 NG_034115
POGZ NG_046601
POLA1 NG_016798
POLD1 NG_033800
POLE NG_033840
POLE2 NG_052877
POLG NG_008218
POLG2 NG_013029
POLH NG_009252
POLK NG_051590
POLL NG_017063
POLN NG_046934
POLR1A NG_050742
POLR1C NG_028283
POLR1D NG_028908
POLR2A NG_027747
POLR2K NG_033832
POLR2M NG_029676
POLR3A NG_029648
POLR3B NG_031837
POLRMT NG_023049
POMC NG_008997
POMGNT1 NG_009205
POMGNT2 NG_032930
POMK NG_033235
POMP NG_027550
POMT1 NG_008896
POMT2 NG_008897
PON1 NG_008779
PON2 NG_008725
PON3 NG_008726
POP1 NG_052869
POR NG_008930
PORCN NG_009278
POT1 NG_029232
POU1F1 NG_008225
POU2F2 NG_030365
POU2F3 NG_030035
POU3F4 NG_009936
POU4F3 NG_011885
POU6F2 NG_016022
PPA2 NG_053007
PPAN NG_051640
PPARA NG_012204
PPARD NG_012345
PPARG NG_011749
PPARGC1A NG_028250
PPARGC1B NG_016747
PPEF1 NG_012519
PPIA NG_029697
PPIB NG_012979
PPIE NG_044984
PPIP5K1 NG_022929
PPIP5K2 NG_051568
PPM1A NG_029698
PPM1B NG_011678
PPM1D NG_023265
PPM1K NG_032931
PPOX NG_012877
PPP1CB NG_052878
PPP1CC NG_030325
PPP1R13B NG_046915
PPP1R15B NG_046737
PPP1R17 NG_023417
PPP1R1B NG_030330
PPP1R3A NG_012116
PPP1R3B NG_028089
PPP1R3C NG_051567
PPP1R3F NG_021273
PPP1R9A NG_015803
PPP1R9B NG_034197
PPP2CA NG_046997
PPP2R1A NG_047068
PPP2R1B NG_012117
PPP2R2B NG_011570
PPP2R2C NG_029233
PPP2R3A NG_029234
PPP2R3B NG_013257
PPP2R5B NG_046897
PPP2R5C NG_047069
PPP2R5D NG_050636
PPP5C NG_028163
PPRC1 NG_047132
PPT1 NG_009192
PPT2 NG_042283
PQBP1 NG_015967
PRAMEF1 NG_027549
PRB3 NG_013305
PRC1 NG_050647
PRCC NG_008138
PRCD NG_016702
PRDM1 NG_029115
PRDM12 NG_053081
PRDM16 NG_029576
PRDM5 NG_031862
PRDM8 NG_046725
PRDX2 NG_029901
PRDX4 NG_012563
PREP NG_011472
PREPL NG_016429
PREX2 NG_047022
PRF1 NG_009615
PRG4 NG_008248
PRICKLE1 NG_012965
PRICKLE2 NG_031930
PRICKLE3 NG_017135
PRIM2 NG_034261
PRIMA1 NG_009069
PRIMPOL NG_051582
PRKACA NG_029699
PRKACB NG_029728
PRKACG NG_042177
PRKAG2 NG_007486
PRKAG3 NG_016458
PRKAR1A NG_007093
PRKAR1B NG_042811
PRKCA NG_012206
PRKCB NG_029003
PRKCD NG_033864
PRKCG NG_009114
PRKCH NG_011514
PRKCSH NG_009300
PRKCZ NG_029616
PRKD1 NG_052879
PRKDC NG_023435
PRKG1 NG_029982
PRKN NG_008289
PRKRA NG_009053
PRKX NG_016716
PRL NG_029819
PRLR NG_029042
PRMT1 NG_031846
PRNP NG_009087
PROC NG_016323
PROCR NG_032899
PRODH NG_008226
PROK2 NG_008275
PROKR1 NG_051312
PROKR2 NG_008132
PROM1 NG_011696
PROP1 NG_015889
PROS1 NG_009813
PROZ NG_031993
PRPF3 NG_008245
PRPF31 NG_009759
PRPF4 NG_034225
PRPF40B NG_032901
PRPF6 NG_029719
PRPF8 NG_009118
PRPH NG_008354
PRPH2 NG_009176
PRPS1 NG_008407
PRPS2 NG_016717
PRR12 NG_051202
PRR32 NG_021226
PRR36 NG_033809
PRR5 NG_029235
PRR5-ARHGAP8 NG_046967
PRRG1 NG_016770
PRRG3 NG_016589
PRRT2 NG_032039
PRRX1 NG_031856
PRSS1 NG_008307
PRSS12 NG_023350
PRSS2 NG_008322
PRSS22 NG_046976
PRSS3 NG_029635
PRSS55 NG_027783
PRSS56 NG_031969
PRSS57 NG_051189
PRUNE1 NG_052875
PRX NG_007979
PRY NG_032916
PRY2 NG_032918
PSAP NG_009301
PSAT1 NG_012165
PSCA NG_011722
PSEN1 NG_007386
PSEN2 NG_007381
PSENEN NG_027934
PSMA6 NG_011703
PSMA7 NG_046998
PSMB8 NG_028165
PSMC1 NG_046999
PSMC3IP NG_031960
PSMD10 NG_012521
PSMD4 NG_029700
PSORS1C1 NG_021348
PSPC1 NG_029751
PSPH NG_011473
PSTPIP1 NG_007526
PTAFR NG_029815
PTCD1 NG_042827
PTCH1 NG_007664
PTCH2 NG_013369
PTCHD1 NG_021300
PTCRA NG_029636
PTDSS1 NG_034054
PTEN NG_007466
PTF1A NG_009798
PTGDR NG_012118
PTGDR2 NG_016170
PTGER2 NG_013082
PTGER3 NG_029509
PTGER4 NG_047000
PTGES2 NG_012488
PTGFR NG_052997
PTGIS NG_007940
PTGS1 NG_032900
PTGS2 NG_028206
PTH NG_008962
PTH1R NG_008864
PTHLH NG_023197
PTK2 NG_029467
PTK2B NG_029510
PTOV1 NG_050666
PTPA NG_029370
PTPN1 NG_012119
PTPN11 NG_007459
PTPN12 NG_008394
PTPN13 NG_029704
PTPN14 NG_028036
PTPN2 NG_029116
PTPN21 NG_046949
PTPN22 NG_011432
PTPN23 NG_051056
PTPN3 NG_047071
PTPRB NG_029940
PTPRC NG_007730
PTPRD NG_033963
PTPRE NG_029511
PTPRF NG_047072
PTPRJ NG_012209
PTPRN NG_029546
PTPRN2 NG_029966
PTPRO NG_031857
PTPRQ NG_034052
PTPRS NG_033964
PTPRT NG_033880
PTPRU NG_033965
PTPRZ1 NG_023266
PTRH2 NG_042064
PTS NG_008743
PTTG1IP NG_033966
PTX3 NG_051000
PUDP NG_021256
PUF60 NG_033879
PURA NG_041813
PUS1 NG_013039
PUS3 NG_033067
PVR NG_008781
PWAR1 NG_021436
PWARSN NG_042862
PWRN1 NG_016177
PXDN NG_034221
PXN NG_029820
PYCARD NG_029446
PYCR1 NG_023032
PYCR2 NG_044963
PYCR3 NG_051357
PYGL NG_012796
PYGM NG_013018
PYHIN1 NG_029756
PYY NG_023338
PZP NG_052998
QARS NG_042312
QDPR NG_008763
QKI NG_029604
RAB11FIP4 NG_051977
RAB18 NG_032035
RAB23 NG_012170
RAB27A NG_009103
RAB28 NG_033891
RAB33A NG_012558
RAB33B NG_051587
RAB39B NG_012626
RAB3GAP1 NG_016972
RAB3GAP2 NG_015837
RAB40A NG_017149
RAB40AL NG_017150
RAB41 NG_021267
RAB6A NG_029821
RAB7A NG_008070
RAB9B NG_016452
RABL6 NG_031950
RAC1 NG_029431
RAC2 NG_007288
RAD21 NG_032862
RAD50 NG_021151
RAD51 NG_012120
RAD51B NG_023267
RAD51C NG_023199
RAD51D NG_031858
RAD52 NG_017078
RAD54B NG_012878
RAD54L NG_012144
RAE1 NG_047090
RAET1E NG_029833
RAF1 NG_007467
RAG1 NG_007528
RAG2 NG_007573
RAI1 NG_007101
RAI2 NG_016739
RALGAPA1 NG_051667
RANBP2 NG_012210
RANGRF NG_028189
RAP1GAP NG_029807
RAP1GAP2 NG_013030
RAPGEF1 NG_050622
RAPH1 NG_051287
RAPSN NG_008312
RARA NG_027701
RARB NG_029013
RARG NG_029822
RARS NG_041809
RARS2 NG_008601
RASA1 NG_011650
RASA2 NG_042187
RASAL1 NG_047089
RASAL2 NG_047109
RASAL3 NG_052951
RASD1 NG_028074
RASGRF2 NG_030334
RASGRP1 NG_023268
RASGRP2 NG_007574
RASGRP3 NG_053077
RASSF1 NG_023270
RASSF5 NG_029062
RASSF8 NG_029077
RAX NG_013031
RAX2 NG_011565
RB1 NG_009009
RB1CC1 NG_015833
RBAK NG_047174
RBBP8 NG_012121
RBCK1 NG_033233
RBFOX1 NG_011881
RBFOX2 NG_029628
RBM10 NG_012548
RBM14 NG_030394
RBM20 NG_021177
RBM28 NG_015802
RBM39 NG_029955
RBM41 NG_016385
RBM5 NG_030403
RBM8A NG_032654
RBMX NG_012918
RBMY1A1 NG_012805
RBP1 NG_047073
RBP3 NG_029718
RBP4 NG_009104
RBPJ NG_030343
RBPMS NG_029534
RBSN NG_041773
RCAN1 NG_007071
RCAN2 NG_030437
RCBTB1 NG_046892
RCC2 NG_051834
RCHY1 NG_029152
RD3 NG_013042
RDH11 NG_042282
RDH12 NG_008321
RDH13 NG_052825
RDH5 NG_008606
RDH8 NG_033979
RDX NG_023044
RECQL4 NG_016430
RECQL5 NG_029617
REEP1 NG_013037
REEP2 NG_033967
REG1A NG_023271
REG3A NG_029902
RELA NG_029971
RELN NG_011877
REM1 NG_046939
